ibge_id;ano;dependencia_id;localizacao_id;serie_id;matriculas;aprovados;reprovados;abandonos
31;2023;0;2;12;;96,3;2;1,7
31;2023;1;0;12;;96,8;2,9;0,3
31;2023;1;1;12;;97,1;2,5;0,4
31;2023;1;2;12;;95,7;4,2;0,1
31;2023;2;0;12;;91,9;4,1;4
31;2023;2;1;12;;91,8;4,2;4
31;2023;2;2;12;;96,6;0,9;2,5
31;2023;3;0;12;;96,2;2,7;1,1
31;2023;3;1;12;;96,3;2,8;0,9
31;2023;3;2;12;;94,4;0;5,6
31;2023;4;0;12;;98,2;1,6;0,2
31;2023;4;1;12;;98,2;1,6;0,2
31;2023;4;2;12;;97,4;1,3;1,3
31;2023;5;0;12;;92,2;4;3,8
31;2023;5;1;12;;92;4,1;3,9
31;2023;5;2;12;;96,3;2,1;1,6
32;2023;0;0;12;;98,5;0,8;0,7
32;2023;0;1;12;;98,6;0,7;0,7
32;2023;0;2;12;;96,2;3;0,8
32;2023;1;0;12;;94;4,8;1,2
32;2023;1;1;12;;94,3;4,5;1,2
32;2023;1;2;12;;93;5,9;1,1
32;2023;2;0;12;;98,8;0,5;0,7
32;2023;2;1;12;;98,8;0,4;0,8
32;2023;2;2;12;;99;0,6;0,4
32;2023;3;0;12;;;;
32;2023;3;1;12;;;;
32;2023;3;2;12;;;;
32;2023;4;0;12;;99,3;0,6;0,1
32;2023;4;1;12;;99,5;0,5;0
32;2023;4;2;12;;96,1;2,7;1,2
32;2023;5;0;12;;98,3;0,9;0,8
32;2023;5;1;12;;98,4;0,8;0,8
32;2023;5;2;12;;96,2;3,1;0,7
33;2023;0;0;12;;90,4;6,1;3,5
33;2023;0;1;12;;90,3;6,1;3,6
33;2023;0;2;12;;93,4;4,6;2
33;2023;1;0;12;;94,3;4,2;1,5
33;2023;1;1;12;;94,4;4,1;1,5
33;2023;1;2;12;;89,4;6,5;4,1
33;2023;2;0;12;;87,9;7,5;4,6
33;2023;2;1;12;;87,7;7,6;4,7
33;2023;2;2;12;;93,4;4,5;2,1
33;2023;3;0;12;;92,3;3,6;4,1
33;2023;3;1;12;;92,3;3,6;4,1
33;2023;3;2;12;;;;
33;2023;4;0;12;;98,4;1,4;0,2
33;2023;4;1;12;;98,4;1,4;0,2
33;2023;4;2;12;;95,7;4,3;0
33;2023;5;0;12;;88,1;7,4;4,5
33;2023;5;1;12;;87,9;7,5;4,6
33;2023;5;2;12;;93,3;4,6;2,1
35;2023;0;0;12;;96,3;1,5;2,2
35;2023;0;1;12;;96,3;1,5;2,2
35;2023;0;2;12;;97,7;0,6;1,7
35;2023;1;0;12;;98,4;1,4;0,2
35;2023;1;1;12;;98,4;1,4;0,2
35;2023;2;0;12;;95,5;1,7;2,8
35;2023;2;1;12;;95,5;1,7;2,8
35;2023;2;2;12;;97,5;0,6;1,9
35;2023;3;0;12;;98;1,2;0,8
35;2023;3;1;12;;98;1,2;0,8
35;2023;3;2;12;;96,3;1,2;2,5
35;2023;4;0;12;;99,5;0,5;0
35;2023;4;1;12;;99,5;0,5;0
35;2023;4;2;12;;99,7;0,3;0
35;2023;5;0;12;;95,6;1,7;2,7
35;2023;5;1;12;;95,6;1,7;2,7
35;2023;5;2;12;;97,5;0,6;1,9
41;2023;0;0;12;;98,3;1,1;0,6
41;2023;0;1;12;;98,3;1,2;0,5
41;2023;0;2;12;;99,1;0,6;0,3
41;2023;1;0;12;;94,7;4,1;1,2
41;2023;1;1;12;;94,3;4,3;1,4
41;2023;1;2;12;;100;0;0
41;2023;2;0;12;;98,2;1,2;0,6
41;2023;2;1;12;;98,2;1,3;0,5
41;2023;2;2;12;;99,1;0,6;0,3
41;2023;3;0;12;;;;
41;2023;3;1;12;;;;
41;2023;3;2;12;;;;
41;2023;4;0;12;;99,4;0,5;0,1
41;2023;4;1;12;;99,4;0,5;0,1
41;2023;4;2;12;;98;2;0
41;2023;5;0;12;;98,1;1,3;0,6
41;2023;5;1;12;;98,1;1,3;0,6
41;2023;5;2;12;;99,1;0,6;0,3
42;2023;0;0;12;;91,6;4,6;3,8
42;2023;0;1;12;;91,5;4,6;3,9
42;2023;0;2;12;;95;3;2
42;2023;1;0;12;;93,3;5;1,7
42;2023;1;1;12;;93,4;4,7;1,9
42;2023;1;2;12;;91,9;7,7;0,4
42;2023;2;0;12;;90,1;5,3;4,6
42;2023;2;1;12;;90;5,4;4,6
42;2023;2;2;12;;94,9;2,5;2,6
42;2023;3;0;12;;99,1;0,9;0
42;2023;3;1;12;;100;0;0
42;2023;3;2;12;;97,1;2,9;0
42;2023;4;0;12;;99;0,8;0,2
42;2023;4;1;12;;99;0,8;0,2
42;2023;4;2;12;;100;0;0
42;2023;5;0;12;;90,3;5,3;4,4
42;2023;5;1;12;;90,2;5,3;4,5
42;2023;5;2;12;;94,5;3,3;2,2
43;2023;0;0;12;;90,8;3,5;5,7
43;2023;0;1;12;;90,8;3,4;5,8
43;2023;0;2;12;;90,6;4,9;4,5
43;2023;1;0;12;;92,8;6,1;1,1
43;2023;1;1;12;;91,7;7,1;1,2
43;2023;1;2;12;;96,3;2,9;0,8
43;2023;2;0;12;;89,4;3,7;6,9
43;2023;2;1;12;;89,4;3,6;7
43;2023;2;2;12;;88,4;5,8;5,8
43;2023;3;0;12;;84,1;12;3,9
43;2023;3;1;12;;83,4;12,7;3,9
43;2023;3;2;12;;90,5;5,4;4,1
43;2023;4;0;12;;98,7;1,1;0,2
43;2023;4;1;12;;98,7;1,1;0,2
43;2023;4;2;12;;98,8;0;1,2
43;2023;5;0;12;;89,5;3,9;6,6
43;2023;5;1;12;;89,5;3,8;6,7
43;2023;5;2;12;;90,3;5,1;4,6
50;2023;0;0;12;;90,9;6,1;3
50;2023;0;1;12;;91;5,9;3,1
50;2023;0;2;12;;88,3;8,7;3
50;2023;1;0;12;;88;7,3;4,7
50;2023;1;1;12;;87,3;7,5;5,2
50;2023;1;2;12;;93,1;5,7;1,2
50;2023;2;0;12;;90;6,7;3,3
50;2023;2;1;12;;90,2;6,4;3,4
50;2023;2;2;12;;86,8;9,8;3,4
50;2023;3;0;12;;100;0;0
50;2023;3;1;12;;;;
50;2023;3;2;12;;100;0;0
50;2023;4;0;12;;98,8;1,1;0,1
50;2023;4;1;12;;98,7;1,2;0,1
50;2023;4;2;12;;100;0;0
50;2023;5;0;12;;89,9;6,7;3,4
50;2023;5;1;12;;90;6,5;3,5
50;2023;5;2;12;;87,7;9,2;3,1
51;2023;0;0;12;;98,1;0,6;1,3
51;2023;0;1;12;;98;0,6;1,4
51;2023;0;2;12;;99;0,5;0,5
51;2023;1;0;12;;97,9;1,5;0,6
51;2023;1;1;12;;97,5;1,7;0,8
51;2023;1;2;12;;99,2;0,8;0
51;2023;2;0;12;;97,9;0,6;1,5
51;2023;2;1;12;;97,8;0,6;1,6
51;2023;2;2;12;;99;0,5;0,5
51;2023;3;0;12;;;;
51;2023;3;1;12;;;;
51;2023;3;2;12;;;;
51;2023;4;0;12;;99,2;0,6;0,2
51;2023;4;1;12;;99,2;0,6;0,2
51;2023;4;2;12;;100;0;0
51;2023;5;0;12;;97,9;0,6;1,5
51;2023;5;1;12;;97,8;0,6;1,6
51;2023;5;2;12;;99;0,5;0,5
52;2023;0;0;12;;98,9;0,7;0,4
52;2023;0;1;12;;98,9;0,7;0,4
52;2023;0;2;12;;98,9;0,9;0,2
52;2023;1;0;12;;93,9;5,7;0,4
52;2023;1;1;12;;93,1;6,4;0,5
52;2023;1;2;12;;96,7;3,3;0
52;2023;2;0;12;;99,1;0,5;0,4
52;2023;2;1;12;;99,1;0,5;0,4
52;2023;2;2;12;;99,5;0,1;0,4
52;2023;3;0;12;;96,1;2;1,9
52;2023;3;1;12;;95,7;2,2;2,1
52;2023;3;2;12;;100;0;0
52;2023;4;0;12;;98,9;1;0,1
52;2023;4;1;12;;98,9;1;0,1
52;2023;4;2;12;;100;0;0
52;2023;5;0;12;;98,9;0,7;0,4
52;2023;5;1;12;;99;0,6;0,4
52;2023;5;2;12;;98,7;1;0,3
53;2023;0;0;12;;90,8;6,9;2,3
53;2023;0;1;12;;90,7;7;2,3
53;2023;0;2;12;;95,1;3,2;1,7
53;2023;1;0;12;;96,9;2,9;0,2
53;2023;1;1;12;;96,7;3,2;0,1
53;2023;1;2;12;;98,7;0;1,3
53;2023;2;0;12;;88,2;8,8;3
53;2023;2;1;12;;88,1;8,9;3
53;2023;2;2;12;;93;4,7;2,3
53;2023;4;0;12;;98,1;1,6;0,3
53;2023;4;1;12;;98,1;1,7;0,2
53;2023;4;2;12;;100;0;0
53;2023;5;0;12;;88,5;8,5;3
53;2023;5;1;12;;88,4;8,7;2,9
53;2023;5;2;12;;93,8;4,1;2,1
